nombre,lat,lon,capa,fid,elaborado,supervisor
PL-45,-8.084418996839103,-78.95998075299077,LAREDO,44,Anthony Alvarado,Junior Lozano
PL-46,-8.091688835619712,-78.96110124963471,LAREDO,45,Anthony Alvarado,Junior Lozano
PL-47,-8.091215535660496,-78.95707496227124,LAREDO,46,Anthony Alvarado,Junior Lozano
PL-48,-8.090381662450712,-78.97505678682035,LAREDO,47,Jean piere,Junior Lozano
PL-49,-8.0867359477798,-78.95525537545662,LAREDO,48,Anthony Alvarado,Junior Lozano
PL-5,-8.079860713061572,-78.95078447051684,LAREDO,4,Anthony Alvarado,Junior Lozano
PL-50,-8.088248619951942,-78.95541966230574,LAREDO,49,Anthony Alvarado,Junior Lozano
PL-51,-8.088189092806926,-78.9811609604676,LAREDO,50,Jean piere,Junior Lozano
PL-52,-8.081681460594796,-78.95688084924227,LAREDO,51,Anthony Alvarado,Junior Lozano
PL-53,-8.084963056351492,-78.95553097180107,LAREDO,32,Anthony Alvarado,Junior Lozano
PL-53,-8.082382843618637,-78.95533516921984,LAREDO,52,Anthony Alvarado,Junior Lozano
PL-54,-8.075516218065731,-78.94648935039744,LAREDO,53,Jean Piere,Junior Lozano
PL-55,-8.08693078873462,-78.99103642236311,LAREDO,54,Jean piere,Junior Lozano
PL-56,-8.084637081885079,-78.98902639615191,LAREDO,55,Anthony Alvarado,Junior Lozano
PL-57,-8.084917245049079,-78.98898241070279,LAREDO,56,Jean piere,Junior Lozano
PL-58,-8.086266789470926,-78.98484850897896,LAREDO,57,Jean piere,Junior Lozano
PL-59,-8.086058462740924,-78.98468591247342,LAREDO,58,Anthony Alvarado,Junior Lozano
PL-6,-8.080487765216473,-78.95174369368146,LAREDO,5,Anthony Alvarado,Junior Lozano
PL-60,-8.088978306481588,-78.97844439505648,LAREDO,59,Jean piere,Junior Lozano
PL-61,-8.088746863263774,-78.97826738521206,LAREDO,60,Anthony Alvarado,Junior Lozano
PL-62,-8.092286990906723,-78.96827951173846,LAREDO,61,Anthony Alvarado,Junior Lozano
PL-63,-8.092490068111944,-78.96814192995429,LAREDO,62,Anthony Alvarado,Junior Lozano
PL-64,-8.091330678583978,-78.97195145548935,LAREDO,63,Jean piere,Junior Lozano
PL-65,-8.091436902607956,-78.97204499972233,LAREDO,64,Jean piere,Junior Lozano
PL-66,-8.081353811355637,-78.95813002904093,LAREDO,65,Anthony Alvarado,Junior Lozano
PL-67,-8.081558406160099,-78.95816668893691,LAREDO,66,Anthony Alvarado,Junior Lozano
PL-68,-8.077906196577521,-78.9560530003554,LAREDO,67,Anthony Alvarado,Junior Lozano
PL-69,-8.077877987575258,-78.95593095193286,LAREDO,68,Anthony Alvarado,Junior Lozano
PL-7,-8.081575886032812,-78.95154755691668,LAREDO,6,Anthony Alvarado,Junior Lozano
PL-70,-8.075672833709906,-78.95759928741501,LAREDO,69,Anthony Alvarado,Junior Lozano
PL-71,-8.075668858164818,-78.95759426415516,LAREDO,70,Anthony Alvarado,Junior Lozano
PL-72,-8.073239509238435,-78.95737632762398,LAREDO,71,Anthony Alvarado,Junior Lozano
PL-73,-8.07315564311974,-78.95742293623378,LAREDO,72,Anthony Alvarado,Junior Lozano
PL-74,-8.071180843329142,-78.95484667683414,LAREDO,73,Anthony Alvarado,Junior Lozano
PL-75,-8.071288734920515,-78.95487919591886,LAREDO,74,Anthony Alvarado,Junior Lozano
PL-76,-8.068196228449764,-78.95509410876284,LAREDO,75,Anthony Alvarado,Junior Lozano
PL-77,-8.068269259924374,-78.95513165582908,LAREDO,76,Anthony Alvarado,Junior Lozano
PL-78,-8.068474406108978,-78.95270828275028,LAREDO,77,Anthony Alvarado,Junior Lozano
PL-79,-8.068240710720495,-78.95312335024768,LAREDO,78,Anthony Alvarado,Junior Lozano
PL-8,-8.09109134198684,-78.96327551355029,LAREDO,7,Anthony Alvarado,Junior Lozano
PL-80,-8.070044231124404,-78.95033352443721,LAREDO,79,Anthony Alvarado,Junior Lozano
PL-81,-8.069976516114918,-78.95040996658744,LAREDO,80,Cristopher Gomez,Junior Lozano
PL-82,-8.07163010704232,-78.95050352758841,LAREDO,81,Cristopher Gomez,Junior Lozano
PL-83,-8.071549318426008,-78.95036838607054,LAREDO,82,Anthony Alvarado,Junior Lozano
PL-84,-8.073088316967086,-78.98823280088692,LAREDO,83,Jean piere,Junior Lozano
PL-85,-8.085889480839453,-78.99183055497066,LAREDO,84,Jean piere,Junior Lozano
PL-86,-8.067991409817482,-78.98339979045362,LAREDO,85,Jean piere,Junior Lozano
PL-87,-8.067616961194036,-78.98020695957378,LAREDO,86,Anthony Alvarado,Junior Lozano
PL-88,-8.066201823267646,-78.97788181909615,LAREDO,87,Anthony Alvarado,Junior Lozano
PL-89,-8.064211739169542,-78.97934161130716,LAREDO,88,Anthony Alvarado,Junior Lozano
PL-9,-8.082529304375482,-78.95343232899975,LAREDO,8,Anthony Alvarado,Junior Lozano
PL-90,-8.063720088807859,-78.97621817556745,LAREDO,89,Anthony Alvarado,Junior Lozano
PL-91,-8.082721759115957,-78.9927395786713,LAREDO,90,Anthony Alvarado,Junior Lozano
PL-92,-8.086870068114111,-78.99188261349431,LAREDO,91,Anthony Alvarado,Junior Lozano
PL-93,-8.06786991589431,-78.98315672167348,LAREDO,92,Anthony Alvarado,Junior Lozano
PL-94,-8.067713227221356,-78.97972282289182,LAREDO,93,Anthony Alvarado,Junior Lozano
PL-95,-8.07692993682708,-78.99247336906205,LAREDO,94,Anthony Alvarado,Junior Lozano
PL-96,-8.11123122180187,-78.99606249923927,LAREDO,95,Jean piere,Junior Lozano
PL-97,-8.109290805909188,-78.98969862803237,LAREDO,96,Jean piere,Junior Lozano
PL-98,-8.107589942228104,-78.9869553761363,LAREDO,97,Jean piere,Junior Lozano
PL-99,-8.109296441819284,-78.99158187391127,LAREDO,98,Jean piere,Junior Lozano
PL-Existente,-8.092466237092582,-78.96724820072146,LAREDO,107,Anthony Alvarado,Junior Lozano
PL-Existente,-8.092753361665668,-78.96725824508276,LAREDO,108,Jean piere,Junior Lozano
PM-  83,-8.138324793999798,-78.99231142547214,Moche,60,,
PM- 82,-8.13843695661529,-78.99235931232577,Moche,59,,
PM-1,-8.152852091247787,-79.01203740163527,Moche,20,,
PM-10,-8.179071008504046,-79.01464216437606,Moche,117,,
PM-100,-8.186894007918012,-78.9810193345463,Moche,1,,
PM-101,-8.179213669442914,-78.99362733517923,Moche,70,,
PM-102,-8.18356159005937,-78.99358080998047,Moche,61,,
PM-103,-8.185134484166433,-78.9916016578175,Moche,65,,
PM-104,-8.187092453235966,-78.98979284217006,Moche,64,,
PM-105,-8.18324420300068,-78.99225712194978,Moche,67,,
PM-106,-8.181721619068004,-78.99428523142527,Moche,69,,
PM-107,-8.184442883289073,-78.9906320391346,Moche,66,,
PM-108,-8.187966902034022,-78.99431571401456,Moche,80,,
PM-109,-8.185343557618369,-78.99520184551878,Moche,81,,
PM-11,-8.179711842603947,-79.01341170189838,Moche,118,,
PM-110,-8.18220148641086,-78.99624120560051,Moche,85,,
PM-111,-8.178695289387012,-78.99715650884963,Moche,77,,
PM-112,-8.179253251561256,-78.99362459670839,Moche,71,,
PM-113,-8.181621060131759,-78.99051737083678,Moche,62,,
PM-114,-8.181606787970217,-78.99198654883479,Moche,75,,
PM-115,-8.18352993745416,-78.98804940597236,Moche,63,,
PM-117,-8.119224820512725,-79.00350998800666,Moche,78,,
PM-118,-8.120062145553536,-79.00367298119096,Moche,86,,
PM-119,-8.121648832400174,-79.00462873651374,Moche,83,,
PM-12,-8.182312662391258,-79.01185233111433,Moche,120,,
PM-120,-8.131710291997965,-79.0204793251069,Moche,31,,
PM-121,-8.13379099621582,-79.01882573695028,Moche,29,,
PM-122,-8.136907436383463,-79.01644926639948,Moche,27,,
PM-123,-8.134886683660813,-79.01915706225888,Moche,30,,
PM-124,-8.131743150523736,-79.02073111649138,Moche,32,,
PM-125,-8.140072102218406,-79.01444072865776,Moche,28,,
PM-126,-8.112122764591938,-78.99841613958246,Moche,87,,
PM-13,-8.184296531788949,-79.01037376730777,Moche,106,,
PM-14,-8.187716020118089,-79.00611340664048,Moche,125,,
PM-15,-8.187183720293042,-79.00450073554316,Moche,127,,
PM-16,-8.189770215390604,-79.00378290348044,Moche,128,,
PM-17,-8.169849016145116,-79.00961905489577,Moche,92,,
PM-18,-8.171541904010123,-79.01132628147364,Moche,111,,
PM-19,-8.174283154495193,-79.01200722790196,Moche,112,,
PM-2,-8.156039195928344,-79.01230092915903,Moche,18,,
PM-20,-8.165769604045853,-79.01002339769157,Moche,88,,
PM-21,-8.176619839261285,-79.01284843722954,Moche,113,,
PM-22,-8.169196220654099,-79.00693617682259,Moche,93,,
PM-23,-8.165583427026974,-79.00874733848511,Moche,14,,
PM-24,-8.167885313073942,-79.00605406204198,Moche,12,,
PM-25,-8.170890439049687,-79.0022356037988,Moche,10,,
PM-26,-8.17347339493223,-78.99885736846653,Moche,7,,
PM-27,-8.144225575100652,-79.01259731261376,Moche,24,,
PM-28,-8.148709778467982,-79.01168536034747,Moche,21,,
PM-29,-8.149550710080813,-79.01033100592541,Moche,34,,
PM-3,-8.170228997270593,-79.00806065512151,Moche,94,,
PM-30,-8.149645345313818,-79.00852874382241,Moche,36,,
PM-31,-8.143609907331404,-78.99919498887009,Moche,45,,
PM-32,-8.139713438926298,-78.99808470487554,Moche,48,,
PM-33,-8.137145453108468,-78.99710894338197,Moche,49,,
PM-34,-8.134270263378866,-78.9966881248697,Moche,52,,
PM-35,-8.138575429547949,-78.9939313500384,Moche,57,,
PM-36,-8.17507765381643,-78.99664420382916,Moche,6,,
PM-37,-8.17581141532895,-78.99656776568648,Moche,74,,
PM-38,-8.147024102875433,-79.00261514279745,Moche,40,,
PM-39,-8.14754981810813,-79.00583029728735,Moche,38,,
PM-4,-8.177989460881737,-79.01413589818979,Moche,99,,
PM-40,-8.152857402358974,-79.01186876092412,Moche,19,,
PM-41,-8.156480931183042,-79.01214670609198,Moche,17,,
PM-42,-8.160804363672458,-79.01182617641217,Moche,16,,
PM-43,-8.165779897675439,-79.00997679369412,Moche,90,,
PM-45,-8.178037242776469,-79.01603422817769,Moche,101,,
PM-46,-8.177109037057257,-79.015395475584,Moche,115,,
PM-47,-8.182072056996656,-79.01180639760783,Moche,105,,
PM-48,-8.184717335387639,-79.01031508823937,Moche,121,,
PM-49,-8.16497026611034,-79.01077500705118,Moche,91,,
PM-49,-8.174409924477786,-79.01194084721523,Moche,97,,
PM-5,-8.180068593192335,-79.0128594980574,Moche,119,,
PM-50,-8.178987381647891,-79.01465959965752,Moche,102,,
PM-51,-8.17965687292739,-79.01345662351358,Moche,103,,
PM-52,-8.187632686872407,-79.00591377174422,Moche,124,,
PM-53,-8.187125648004223,-79.00448463827901,Moche,126,,
PM-54,-8.189717789913592,-79.0038593450231,Moche,89,,
PM-56,-8.171627525095415,-79.01129711399331,Moche,96,,
PM-58,-8.17792109338366,-79.01410538778498,Moche,114,,
PM-59,-8.180672211556473,-79.0124980777076,Moche,104,,
PM-6,-8.177255036154422,-79.01528488622559,Moche,100,,
PM-60,-8.176723051762016,-79.01275656844534,Moche,98,,
PM-61,-8.165660422367212,-79.00897331626557,Moche,13,,
PM-62,-8.168435564527513,-79.00586195106352,Moche,11,,
PM-63,-8.169389702877504,-79.00693148759892,Moche,110,,
PM-64,-8.171093210233911,-79.00230702440622,Moche,9,,
PM-65,-8.173940335034924,-78.99866893466508,Moche,8,,
PM-67,-8.14967823807808,-79.00848180318896,Moche,35,,
PM-68,-8.149675951281537,-79.01037665684365,Moche,33,,
PM-69,-8.148686875574192,-79.01181176286947,Moche,22,,
PM-7,-8.169206841689672,-79.01069898167441,Moche,109,,
PM-70,-8.144358659780382,-79.01276595652911,Moche,23,,
PM-71,-8.176015845386507,-78.99570275468767,Moche,5,,
PM-72,-8.138414385002674,-78.99380073171312,Moche,58,,
PM-73,-8.134410989808748,-78.99655032813551,Moche,51,,
PM-74,-8.136977259265226,-78.99735969005779,Moche,50,,
PM-75,-8.14069862888839,-78.99801010017882,Moche,47,,
PM-76,-8.14356875506334,-78.99928819373592,Moche,46,,
PM-77,-8.14701314386606,-79.00240358275512,Moche,39,,
PM-78,-8.133070431458203,-78.99495911221604,Moche,53,,
PM-79,-8.132979168163526,-78.99488156415072,Moche,54,,
PM-79,-8.131978535680771,-78.9971237696658,Moche,56,,
PM-8,-8.178129842121296,-79.01605636249356,Moche,116,,
PM-80,-8.135699194024,-78.99521132248054,Moche,55,,
PM-84,-8.171945459137282,-79.00817066023592,Moche,95,,
PM-85,-8.187014136599664,-79.00788500638811,Moche,122,,
PM-86,-8.186963365376878,-79.00781326167366,Moche,107,,
PM-87,-8.188713258273676,-79.00613855833039,Moche,108,,
PM-88,-8.188791239834355,-79.00622841419865,Moche,123,,
PM-89,-8.177089767688033,-78.99639006477854,Moche,73,,
PM-9,-8.16087970929616,-79.01160430974127,Moche,15,,
PM-90,-8.177079460499861,-78.9963077236521,Moche,72,,
PM-91,-8.178773988008219,-78.99218838213304,Moche,4,,
PM-92,-8.180928128081135,-78.98946561120108,Moche,3,,
PM-93,-8.18302425181924,-78.98664155707414,Moche,2,,
PM-94,-8.182407243762572,-78.993434275633,Moche,68,,
PM-95,-8.179277101562564,-78.99709045470367,Moche,76,,
PM-96,-8.181514554267295,-78.99668595776907,Moche,84,,
PM-97,-8.184529834376027,-78.99571281033909,Moche,82,,
PM-98,-8.188338917757942,-78.99454973987194,Moche,79,,
PM-99,-8.187970604405741,-78.9788048130795,Moche,0,,
PM-SC-01,-8.139945103825266,-79.01420026613273,Moche,25,,
PM-SC-02,-8.137453406125088,-79.01432253258189,Moche,26,,
PM-SC3,-8.178553296080098,-78.99219106552187,Moche,41,,
PM-SC4,-8.180751575778373,-78.98931138228242,Moche,42,,
PM-SC5,-8.183088228117057,-78.9859706931058,Moche,43,,
PM-SC6,-8.185396322051718,-78.98313123341057,Moche,44,,
PS-12,-8.19067585585815,-78.99347048561899,Paraderos_Salaverry,0,Anthony Alvarado,Junior Lozano
PS-13,-8.192863600812009,-78.99198113609233,Paraderos_Salaverry,1,Anthony Alvarado,Junior Lozano
PS-14,-8.195392984999954,-78.99029121199999,Paraderos_Salaverry,2,Anthony Alvarado,Junior Lozano
PS-15,-8.198634352731622,-78.98817244564214,Paraderos_Salaverry,3,Anthony Alvarado,Junior Lozano
PS-16,-8.201101976890724,-78.98674757166434,Paraderos_Salaverry,4,Anthony Alvarado,Junior Lozano
PS-17,-8.204651064751591,-78.98474104336047,Paraderos_Salaverry,5,Anthony Alvarado,Junior Lozano
PS-18,-8.206786815624165,-78.98269906984649,Paraderos_Salaverry,6,Anthony Alvarado,Junior Lozano
PS-19,-8.209578265667307,-78.98147463394821,Paraderos_Salaverry,7,Anthony Alvarado,Junior Lozano
PS-20,-8.212500434773142,-78.9809039998656,Paraderos_Salaverry,8,Jean Pier,Junior Lozano
PS-21,-8.215723895574783,-78.98024686072611,Paraderos_Salaverry,9,Jean Pier,Junior Lozano
PS-22,-8.218379562677615,-78.9791032313949,Paraderos_Salaverry,10,Jean Pier,Junior Lozano
PS-23,-8.220689784219598,-78.97778861080675,Paraderos_Salaverry,11,Jean Pier,Junior Lozano
PS-24,-8.223534229371117,-78.97707983961521,Paraderos_Salaverry,12,Jean Pier,Junior Lozano
PS-25,-8.222961160403415,-78.97433627047242,Paraderos_Salaverry,13,Jean Pier,Junior Lozano
PS-26,-8.220502168037346,-78.97483245955637,Paraderos_Salaverry,14,Jean Pier,Junior Lozano
PS-27,-8.219548877683543,-78.97221939767202,Paraderos_Salaverry,15,Jean Pier,Junior Lozano
PS-28,-8.194684870965002,-78.9712950861313,Paraderos_Salaverry,16,Mely Medina,Junior Lozano
PS-29,-8.192169874059926,-78.97412672835517,Paraderos_Salaverry,17,Mely Medina,Junior Lozano
PS-30,-8.189927177377594,-78.9764171469118,Paraderos_Salaverry,18,Mely Medina,Junior Lozano
PS-36,-8.188828408108094,-78.98624863133276,Paraderos_Salaverry,19,Mely Medina,Junior Lozano
PS-4,-8.18523271343488,-78.98380782802796,Paraderos_Salaverry,20,Mely Medina,Junior Lozano
PS-40,-8.190965566327538,-78.9827114751192,Paraderos_Salaverry,21,Mely Medina,Junior Lozano
PS-41,-8.188474647453548,-78.98520625678377,Paraderos_Salaverry,22,Mely Medina,Junior Lozano
PS-42,-8.186446989711657,-78.98793459442852,Paraderos_Salaverry,23,Mely Medina,Junior Lozano
PS-44,-8.219152070423398,-78.97145524252599,Paraderos_Salaverry,24,Jean Pier,Junior Lozano
PS-45,-8.220260395095467,-78.97395898605127,Paraderos_Salaverry,25,Jean Pier,Junior Lozano
PS-46,-8.219389662806526,-78.97643107813845,Paraderos_Salaverry,26,Jean Pier,Junior Lozano
PS-47,-8.21718528237058,-78.97705268065333,Paraderos_Salaverry,27,Jean Pier,Junior Lozano
PS-48,-8.214737685292556,-78.97753917097072,Paraderos_Salaverry,28,Jean Pier,Junior Lozano
PS-49,-8.211477045448497,-78.9785513630836,Paraderos_Salaverry,29,Jean Pier,Junior Lozano
PS-5,-8.187065912166437,-78.9816137806032,Paraderos_Salaverry,30,Mely Medina,Junior Lozano
PS-50,-8.211457311171937,-78.98082596595374,Paraderos_Salaverry,31,Jean Pier,Junior Lozano
PS-51,-8.207961479112535,-78.98169960726871,Paraderos_Salaverry,32,Anthony Alvarado,Junior Lozano
PS-52,-8.2041509816974,-78.98407336765503,Paraderos_Salaverry,33,Anthony Alvarado,Junior Lozano
PS-53,-8.202115763530951,-78.98551337867798,Paraderos_Salaverry,34,Anthony Alvarado,Junior Lozano
PS-54,-8.198504568243708,-78.98790336973427,Paraderos_Salaverry,35,Anthony Alvarado,Junior Lozano
PS-55,-8.196462384943848,-78.98928925789657,Paraderos_Salaverry,36,Anthony Alvarado,Junior Lozano
PS-56,-8.194355795106796,-78.99073026637852,Paraderos_Salaverry,37,Anthony Alvarado,Junior Lozano
PS-57,-8.191408595103674,-78.99260949787168,Paraderos_Salaverry,38,Anthony Alvarado,Junior Lozano
PS-6,-8.190634039355109,-78.98049395087077,Paraderos_Salaverry,39,Mely Medina,Junior Lozano
PS-62,-8.19239818131062,-78.97460416294365,Paraderos_Salaverry,40,Mely Medina,Junior Lozano
PS-63,-8.190383821937157,-78.97734504092816,Paraderos_Salaverry,41,Mely Medina,Junior Lozano
PS-64,-8.188232056125136,-78.9795803264701,Paraderos_Salaverry,42,Mely Medina,Junior Lozano
PS-69,-8.186467630840797,-78.98511316808431,Paraderos_Salaverry,43,Mely Medina,Junior Lozano
PS-70,-8.188943075825954,-78.98614605300534,Paraderos_Salaverry,44,Mely Medina,Junior Lozano
ABR-359,-8.099626508696174,-79.00138093560719,Puntos_Paraderos,358,Anthony Alvarado,Junior Lozano
ABR-360,-8.10141716521063,-79.00207333717793,Puntos_Paraderos,359,Anthony Alvarado,Junior Lozano
ABR-361,-8.097620867201117,-79.00106850786236,Puntos_Paraderos,360,Anthony Alvarado,Junior Lozano
ABR-362,-8.09622563401521,-79.0008402174492,Puntos_Paraderos,361,Anthony Alvarado,Junior Lozano
ABR-363,-8.094926554385086,-78.99951282577314,Puntos_Paraderos,362,Anthony Alvarado,Junior Lozano
ABR-364,-8.094947132252575,-78.99702508327803,Puntos_Paraderos,363,Anthony Alvarado,Junior Lozano
ABR-365,-8.09732975536169,-78.99604674460855,Puntos_Paraderos,364,Anthony Alvarado,Junior Lozano
ABR-366,-8.098579815167577,-78.99693296986251,Puntos_Paraderos,365,Anthony Alvarado,Junior Lozano
ABR-367,-8.100270093829788,-78.99883585520568,Puntos_Paraderos,366,Anthony Alvarado,Junior Lozano
ABR-368,-8.102806289507008,-79.00159723690183,Puntos_Paraderos,367,Anthony Alvarado,Junior Lozano
AGR-523,-8.104305712628106,-79.029115160855,Puntos_Paraderos,522,Claudia Alvarado,Junior Lozano
AK-455,-8.090958910877083,-79.02692702101717,Puntos_Paraderos,454,Piero Guevara,Junior Lozano
AK-456,-8.0907936005375,-79.02695157394767,Puntos_Paraderos,455,Piero Guevara,Junior Lozano
ALFU-535,-8.092073220746345,-78.99570141332443,Puntos_Paraderos,534,Alfonso Castillo,Junior Lozano
ALM-519,-8.089580570348541,-78.99345056727009,Puntos_Paraderos,518,Brando Acosta,Junior Lozano
AMA-462,-8.105802608979936,-79.02250366707132,Puntos_Paraderos,461,Piero Guevara,Junior Lozano
AMA-463,-8.10402380297522,-79.02313177192765,Puntos_Paraderos,462,Piero Guevara,Junior Lozano
AMEO-67,-8.102012000241896,-79.04451158176389,Puntos_Paraderos,66,Paúl Faría,Junior Lozano
AMEO-68,-8.10309905566707,-79.04559753575518,Puntos_Paraderos,67,Angela Malca,Junior Lozano
AMEO-69,-8.104766327879442,-79.04610515064677,Puntos_Paraderos,68,Angela Malca,Junior Lozano
AMEO-70,-8.106193651204851,-79.04677538511051,Puntos_Paraderos,69,Angela Malca,Junior Lozano
AMEO-71,-8.109896879665627,-79.04774644896432,Puntos_Paraderos,70,Angela Malca,Junior Lozano
AMEO-72,-8.107240171651982,-79.04679815783801,Puntos_Paraderos,71,Angela Malca,Junior Lozano
AMEO-73,-8.110663307507783,-79.04769703742545,Puntos_Paraderos,72,Angela Malca,Junior Lozano
AMEO-74,-8.11286763582102,-79.04799510554125,Puntos_Paraderos,73,Angela Malca,Junior Lozano
AMEO-75,-8.1145723366746,-79.04647227207555,Puntos_Paraderos,74,Angela Malca,Junior Lozano
AMEO-76,-8.114426214695195,-79.04628916266955,Puntos_Paraderos,75,Angela Malca,Junior Lozano
AMEO-77,-8.117152731714405,-79.04309704735,Puntos_Paraderos,76,Angela Malca,Junior Lozano
AMEO-78,-8.118870060762694,-79.04099358947589,Puntos_Paraderos,77,Angela Malca,Junior Lozano
AMEO-79,-8.117448742073385,-79.04308397490813,Puntos_Paraderos,78,Angela Malca,Junior Lozano
AMEO-80,-8.119068820998633,-79.04115848032392,Puntos_Paraderos,79,Angela Malca,Junior Lozano
AMEO-81,-8.095428823935096,-79.04038256799228,Puntos_Paraderos,80,Angela Malca,Junior Lozano
AMEO-82,-8.096135205586307,-79.04108700971169,Puntos_Paraderos,81,Angela Malca,Junior Lozano
AMEO-83,-8.100205599455945,-79.04385572719387,Puntos_Paraderos,82,Anthony Alvarado,Junior Lozano
AMEO-84,-8.097213266532107,-79.04282246831075,Puntos_Paraderos,83,Angela Malca,Junior Lozano
AMEO-85,-8.097865828531443,-79.04305011439605,Puntos_Paraderos,84,Angela Malca,Junior Lozano
AMEO-86,-8.099876346480077,-79.04397614588675,Puntos_Paraderos,85,Anthony Alvarado,Junior Lozano
AMN-16,-8.099488975250042,-79.01385795439307,Puntos_Paraderos,15,Brando Acosta,Junior Lozano
AMN-17,-8.09890336365972,-79.01498494541741,Puntos_Paraderos,16,Brando Acosta,Junior Lozano
AMN-18,-8.097679619301598,-79.0159996973597,Puntos_Paraderos,17,Brando Acosta,Junior Lozano
AMN-19,-8.09663269836025,-79.01758555494858,Puntos_Paraderos,18,Brando Acosta,Junior Lozano
AMN-20,-8.096006733337848,-79.01801957924911,Puntos_Paraderos,19,Brando Acosta,Junior Lozano
AMN-21,-8.096948367356445,-79.02895175125963,Puntos_Paraderos,20,Piero Guevara,Junior Lozano
AMN-22,-8.096112910163194,-79.02842518186254,Puntos_Paraderos,21,Piero Guevara,Junior Lozano
AMN-23,-8.09831746478325,-79.0305375801398,Puntos_Paraderos,22,Piero Guevara,Junior Lozano
AMN-24,-8.099789055103814,-79.03130974202602,Puntos_Paraderos,23,Piero Guevara,Junior Lozano
AMN-25,-8.100879306159648,-79.03200157321396,Puntos_Paraderos,24,Piero Guevara,Junior Lozano
AMN-26,-8.102741274123577,-79.03273388267702,Puntos_Paraderos,25,Piero Guevara,Junior Lozano
AMN-27,-8.103499492995548,-79.03337939062835,Puntos_Paraderos,26,Piero Guevara,Junior Lozano
AMN-28,-8.104794874044975,-79.03382297929963,Puntos_Paraderos,27,Piero Guevara,Junior Lozano
AMN-29,-8.09562859066377,-79.01967198045645,Puntos_Paraderos,28,Brando Acosta,Junior Lozano
AMN-30,-8.09507725287481,-79.02046255758998,Puntos_Paraderos,29,Brando Acosta,Junior Lozano
AMN-31,-8.095166327930919,-79.02091199845405,Puntos_Paraderos,30,Brando Acosta,Junior Lozano
AMN-32,-8.094045763656878,-79.02331644917983,Puntos_Paraderos,31,Brando Acosta,Junior Lozano
AMN-33,-8.093962939271547,-79.02405269354286,Puntos_Paraderos,32,Brando Acosta,Junior Lozano
AMN-34,-8.093973425186922,-79.02609844166109,Puntos_Paraderos,33,Brando Acosta,Junior Lozano
AMN-35,-8.095001239943443,-79.02699071466455,Puntos_Paraderos,34,Brando Acosta,Junior Lozano
AMS-36,-8.126091761999596,-79.02796469578601,Puntos_Paraderos,35,Piero Guevara,Junior Lozano
AMS-37,-8.124507006523599,-79.02463674315543,Puntos_Paraderos,36,Piero Guevara,Junior Lozano
AMS-38,-8.12430740701776,-79.02394105089095,Puntos_Paraderos,37,Piero Guevara,Junior Lozano
AMS-39,-8.126324432738704,-79.03435338495179,Puntos_Paraderos,38,Piero Guevara,Junior Lozano
AMS-40,-8.116403861714803,-79.01644863111991,Puntos_Paraderos,39,Darwin Agreda,Junior Lozano
AMS-41,-8.115135938176833,-79.01529308342322,Puntos_Paraderos,40,Anthony Alvarado,Junior Lozano
AMS-42,-8.120890036957732,-79.0398918129657,Puntos_Paraderos,41,Claudia Alvarado,Junior Lozano
AMS-43,-8.120965053553324,-79.04007185560504,Puntos_Paraderos,42,Claudia Alvarado,Junior Lozano
AMS-44,-8.123519781167854,-79.03902445231545,Puntos_Paraderos,43,Claudia Alvarado,Junior Lozano
AMS-45,-8.123624006872035,-79.03920616837436,Puntos_Paraderos,44,Claudia Alvarado,Junior Lozano
AMS-46,-8.125034772193365,-79.03764788587566,Puntos_Paraderos,45,Claudia Alvarado,Junior Lozano
AMS-47,-8.124768105418356,-79.0377765542066,Puntos_Paraderos,46,Claudia Alvarado,Junior Lozano
AMS-48,-8.12605362880348,-79.03426733877811,Puntos_Paraderos,47,Claudia Alvarado,Junior Lozano
AMS-49,-8.126828185835674,-79.03106837134305,Puntos_Paraderos,48,Piero Guevara,Junior Lozano
AMS-50,-8.12661849306652,-79.03109406108483,Puntos_Paraderos,49,Piero Guevara,Junior Lozano
AMS-51,-8.126563979163596,-79.02883821939909,Puntos_Paraderos,50,Piero Guevara,Junior Lozano
AMS-52,-8.122025180411594,-79.02134601106692,Puntos_Paraderos,51,Darwin Agreda,Junior Lozano
AMS-53,-8.121137642326863,-79.02073479946799,Puntos_Paraderos,52,Anthony Alvarado,Junior Lozano
AMS-54,-8.120226097618827,-79.0194521139369,Puntos_Paraderos,53,Darwin Agreda,Junior Lozano
AMS-55,-8.118928105237815,-79.01857962799266,Puntos_Paraderos,54,Darwin Agreda,Junior Lozano
AMS-56,-8.117874684607465,-79.01740398192338,Puntos_Paraderos,55,Anthony Alvarado,Junior Lozano
AMS-57,-8.122784002997976,-79.02249837350901,Puntos_Paraderos,56,Anthony Alvarado,Junior Lozano
AMS-58,-8.100266363686867,-79.01285916974378,Puntos_Paraderos,57,Brando Acosta,Junior Lozano
AMS-59,-8.100500044807369,-79.01308548056222,Puntos_Paraderos,58,Brando Acosta,Junior Lozano
AMS-60,-8.104291004228262,-79.01031676838556,Puntos_Paraderos,59,Anthony Alvarado,Junior Lozano
AMS-61,-8.112025187840045,-79.01360801397566,Puntos_Paraderos,60,Anthony Alvarado,Junior Lozano
AMS-62,-8.113926007836605,-79.01474596313889,Puntos_Paraderos,61,Anthony Alvarado,Junior Lozano
AMS-63,-8.104175160142061,-79.01061449304444,Puntos_Paraderos,62,Anthony Alvarado,Junior Lozano
